time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-08-04T07:16:30.870Z,19.4130001,-155.2598267,0.73,2.71,ml,23,99,0.0009096,0.26,hv,hv70519872,2018-08-04T07:22:12.260Z,"3km SW of Volcano, Hawaii",earthquake,0.39,0.28,0.42,18,automatic,hv,hv
2018-08-04T07:14:37.130Z,19.4283333,-155.2783356,0.6,2.61,ml,11,92,0.003625,0.15,hv,hv70519867,2018-08-04T07:20:18.750Z,"4km W of Volcano, Hawaii",earthquake,0.29,0.26,0.34,11,automatic,hv,hv
2018-08-04T07:10:40.400Z,19.3946667,-155.2696686,0.3,3.47,ml,19,49,0.003816,0.17,hv,hv70519857,2018-08-04T07:16:28.420Z,"5km SW of Volcano, Hawaii",earthquake,0.32,0.23,0.44,12,automatic,hv,hv
2018-08-04T07:09:30.670Z,37.4873,36.3517,10,4.2,mb,,72,0.752,0.62,us,us1000g3bm,2018-08-04T07:21:12.040Z,"10km S of Andirin, Turkey",earthquake,4.5,1.7,0.124,18,reviewed,us,us
2018-08-04T07:08:26.190Z,19.4116669,-155.2851715,1.95,3.66,ml,57,20,0.006049,0.27,hv,hv70519847,2018-08-04T09:10:45.971Z,"6km SW of Volcano, Hawaii",earthquake,0.23,0.21,3.74,38,automatic,hv,hv
2018-08-04T06:58:26.990Z,19.3920002,-155.2689972,0.18,3.4,ml,21,98,0.005519,0.33,hv,hv70519837,2018-08-04T15:00:53.293Z,"5km SW of Volcano, Hawaii",earthquake,0.34,0.27,0.4,15,automatic,hv,hv
2018-08-04T06:57:48.840Z,19.3964996,-155.2738342,0.13,2.74,ml,41,37,0.00114,0.26,hv,hv70519832,2018-08-04T07:03:32.260Z,"5km SW of Volcano, Hawaii",earthquake,0.19,0.16,2.69,26,automatic,hv,hv
2018-08-04T06:35:23.680Z,19.4098339,-155.2793274,0.27,2.6,ml,35,30,0.008995,0.26,hv,hv70519772,2018-08-04T06:41:03.830Z,"4km WSW of Volcano, Hawaii",earthquake,0.2,0.19,2.05,22,automatic,hv,hv
2018-08-04T06:34:40.270Z,19.4001675,-155.2751617,1.32,2.76,ml,17,52,0.004985,0.13,hv,hv70519767,2018-08-04T06:40:21.470Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.43,0.55,12,automatic,hv,hv
2018-08-04T06:10:44.710Z,19.4104996,-155.264328,0.41,3.04,ml,24,37,0.004488,0.29,hv,hv70519702,2018-08-04T06:42:57.445Z,"3km SW of Volcano, Hawaii",earthquake,0.25,0.24,0.39,16,automatic,hv,hv
2018-08-04T06:09:58.210Z,19.3413334,-155.261673,-1,2.83,ml,18,76,0.03012,0.16,hv,hv70519692,2018-08-04T06:15:39.570Z,"10km SSW of Volcano, Hawaii",earthquake,0.26,0.33,0.42,11,automatic,hv,hv
2018-08-04T06:08:09.570Z,19.3926659,-155.2771606,0.23,2.53,ml,14,67,0.004272,0.12,hv,hv70519687,2018-08-04T06:13:50.990Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.14,0.31,11,automatic,hv,hv
2018-08-04T06:02:49.610Z,19.4020004,-155.2696686,0.04,2.79,ml,31,51,0.005076,0.22,hv,hv70519672,2018-08-04T06:08:30.630Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.17,2.48,30,automatic,hv,hv
2018-08-04T06:00:12.390Z,19.4003334,-155.2680054,0.38,2.75,ml,31,65,0.002793,0.18,hv,hv70519667,2018-08-04T06:05:53.350Z,"4km SW of Volcano, Hawaii",earthquake,0.15,0.15,0.5,18,automatic,hv,hv
2018-08-04T05:52:45.210Z,19.4136658,-155.272171,0.87,2.6,ml,33,48,0.01171,0.2,hv,hv70519642,2018-08-04T05:58:26.050Z,"4km WSW of Volcano, Hawaii",earthquake,0.33,0.21,0.31,15,automatic,hv,hv
2018-08-04T05:50:56.320Z,19.5283337,-155.2765045,3.53,2.61,ml,17,63,0.06783,0.38,hv,hv70519627,2018-08-04T05:56:35.690Z,"11km NNW of Volcano, Hawaii",earthquake,0.78,3.76,0.42,13,automatic,hv,hv
2018-08-04T05:46:03.330Z,13.2658,-90.8007,37.7,4.9,mb,,143,1.523,1.08,us,us1000g3aa,2018-08-04T06:05:01.040Z,"73km S of Puerto San Jose, Guatemala",earthquake,8,7.6,0.035,256,reviewed,us,us
2018-08-04T05:45:40.850Z,19.4090004,-155.2853394,0.43,2.53,ml,35,35,0.008696,0.26,hv,hv70519607,2018-08-04T05:51:21.090Z,"5km WSW of Volcano, Hawaii",earthquake,0.24,0.18,0.28,19,automatic,hv,hv
2018-08-04T05:44:53.890Z,-8.3939,116.6111,10,4.4,mb,,72,2.433,0.87,us,us1000g3ab,2018-08-04T17:31:07.188Z,"7km E of Sembalunbumbung, Indonesia",earthquake,8.4,1.9,0.179,9,reviewed,us,us
2018-08-04T05:30:48.610Z,19.3969994,-155.2803345,0.19,2.66,ml,24,40,0.006522,0.2,hv,hv70519567,2018-08-04T05:36:30.220Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.33,0.39,16,automatic,hv,hv
2018-08-04T05:28:50.660Z,19.3959999,-155.27034,-0.12,2.6,ml,23,41,0.003181,0.22,hv,hv70519562,2018-08-04T05:34:30.480Z,"5km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.42,15,automatic,hv,hv
2018-08-04T05:26:57.490Z,19.3964996,-155.2684937,1.71,2.63,ml,26,38,0.002899,0.22,hv,hv70519557,2018-08-04T05:32:36.580Z,"4km SW of Volcano, Hawaii",earthquake,0.37,0.25,0.43,19,automatic,hv,hv
2018-08-04T05:26:16.000Z,19.4198341,-155.2866669,1.21,2.63,ml,11,90,0.001166,0.12,hv,hv70519552,2018-08-04T05:31:57.210Z,"5km WSW of Volcano, Hawaii",earthquake,0.36,0.23,0.39,15,automatic,hv,hv
2018-08-04T04:42:41.900Z,17.9745,-68.2458,43,2.87,md,5,345,1.1366,0.35,pr,pr2018216005,2018-08-04T05:52:15.346Z,"58km SE of Boca de Yuma, Dominican Republic",earthquake,5.77,15.07,0.2,4,reviewed,pr,pr
2018-08-04T04:39:11.230Z,19.4155006,-155.2606659,0.42,2.52,ml,19,114,0.003476,0.18,hv,hv70519407,2018-08-04T04:44:51.430Z,"2km SW of Volcano, Hawaii",earthquake,0.25,0.19,0.42,16,automatic,hv,hv
2018-08-04T04:36:42.545Z,59.4905,-152.2608,49,2.6,ml,,,,0.62,ak,ak20005424,2018-08-04T04:45:12.540Z,"40km SW of Anchor Point, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-04T04:35:10.150Z,19.4146671,-155.2716675,-1.09,2.82,ml,18,89,0.01149,0.33,hv,hv70519397,2018-08-04T04:40:59.390Z,"3km WSW of Volcano, Hawaii",earthquake,0.4,0.24,2.52,28,automatic,hv,hv
2018-08-04T04:35:09.240Z,19.4106674,-155.276001,0.23,2.8,ml,40,35,0.01033,0.21,hv,hv70519392,2018-08-04T04:40:51.900Z,"4km WSW of Volcano, Hawaii",earthquake,0.14,0.1,2.47,29,automatic,hv,hv
2018-08-04T04:34:52.930Z,19.4078331,-155.2898407,1.63,2.78,ml,19,50,0.009669,0.31,hv,hv70519387,2018-08-04T04:40:32.500Z,"6km WSW of Volcano, Hawaii",earthquake,0.47,0.33,2.55,28,automatic,hv,hv
2018-08-04T04:33:20.530Z,19.3851662,-155.277832,0.89,2.78,ml,8,105,0.01089,0.11,hv,hv70519377,2018-08-04T04:38:59.520Z,"6km SW of Volcano, Hawaii",earthquake,0.4,0.43,0.48,15,automatic,hv,hv
2018-08-04T04:31:01.120Z,19.3946667,-155.2830048,-0.04,2.84,ml,32,41,0.008183,0.19,hv,hv70519362,2018-08-04T04:36:39.890Z,"6km SW of Volcano, Hawaii",earthquake,0.15,0.21,2.64,26,automatic,hv,hv
2018-08-04T04:26:19.130Z,19.4233341,-155.2591705,0.82,2.63,ml,27,64,0.001696,0.21,hv,hv70519352,2018-08-04T04:31:59.530Z,"2km WSW of Volcano, Hawaii",earthquake,0.28,0.2,0.4,16,automatic,hv,hv
2018-08-04T04:23:57.860Z,19.3918343,-155.2666626,-0.2,2.97,ml,32,57,0.006402,0.2,hv,hv70519347,2018-08-04T04:29:35.170Z,"5km SW of Volcano, Hawaii",earthquake,0.17,0.2,2.69,25,automatic,hv,hv
2018-08-04T04:22:30.210Z,19.4158325,-155.2704926,0.03,2.82,ml,32,47,0.01069,0.22,hv,hv70519337,2018-08-04T04:28:09.900Z,"3km WSW of Volcano, Hawaii",earthquake,0.18,0.14,2.88,31,automatic,hv,hv
2018-08-04T04:22:03.440Z,19.3805008,-155.2698364,-0.02,2.81,ml,14,69,0.01073,0.28,hv,hv70519332,2018-08-04T04:27:42.000Z,"6km SSW of Volcano, Hawaii",earthquake,0.32,0.45,2.66,27,automatic,hv,hv
2018-08-04T04:04:10.530Z,35.1088,81.1215,10,5.1,mb,,83,6.653,0.79,us,us1000g38h,2018-08-04T04:21:55.040Z,"231km NE of Rutog, China",earthquake,7.8,1.8,0.052,121,reviewed,us,us
2018-08-04T04:03:04.470Z,18.0485,-67.7888,35,2.78,md,15,206,0.6657,0.52,pr,pr2018216001,2018-08-04T04:50:46.040Z,"54km WSW of Stella, Puerto Rico",earthquake,2.88,6.04,0.39,15,reviewed,pr,pr
2018-08-04T03:53:51.500Z,19.4171658,-155.2593384,0.76,2.91,ml,9,128,0.005078,0.11,hv,hv70519257,2018-08-04T03:59:42.780Z,"2km SW of Volcano, Hawaii",earthquake,0.6,0.28,0.41,4,automatic,hv,hv
2018-08-04T03:48:05.140Z,19.4200001,-155.2975006,0.57,2.52,ml,19,90,0.00606,0.26,hv,hv70519232,2018-08-04T03:53:44.930Z,"6km W of Volcano, Hawaii",earthquake,0.41,0.26,0.38,14,automatic,hv,hv
2018-08-04T03:17:28.170Z,19.4116669,-155.2668304,-0.32,2.53,ml,27,60,0.006576,0.3,hv,hv70519147,2018-08-04T03:23:08.340Z,"3km SW of Volcano, Hawaii",earthquake,0.21,0.29,0.4,17,automatic,hv,hv
2018-08-04T03:07:35.530Z,19.4073334,-155.2658386,0.79,2.62,ml,27,50,0.00735,0.19,hv,hv70519122,2018-08-04T03:13:15.760Z,"3km SW of Volcano, Hawaii",earthquake,0.22,0.19,0.4,18,automatic,hv,hv
2018-08-04T03:07:06.870Z,19.3996658,-155.293335,0.65,2.63,ml,12,62,0.009356,0.17,hv,hv70519117,2018-08-04T03:12:46.610Z,"6km WSW of Volcano, Hawaii",earthquake,0.29,0.18,0.45,16,automatic,hv,hv
2018-08-04T02:54:11.090Z,19.388834,-155.2714996,0.67,2.93,ml,42,44,0.006807,0.34,hv,hv70519082,2018-08-04T04:46:25.040Z,"5km SW of Volcano, Hawaii",earthquake,0.33,0.25,2.83,33,automatic,hv,hv
2018-08-04T02:50:19.440Z,19.4116669,-155.2583313,0.01,2.97,ml,41,47,0.001518,0.33,hv,hv70519077,2018-08-04T02:56:00.070Z,"3km SW of Volcano, Hawaii",earthquake,0.25,0.16,3.03,32,automatic,hv,hv
2018-08-04T02:48:08.300Z,19.395834,-155.269165,0.07,2.7,ml,44,34,0.003806,0.28,hv,hv70519067,2018-08-04T02:53:48.650Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.15,0.49,25,automatic,hv,hv
2018-08-04T02:43:34.610Z,19.4003334,-155.2615051,0.45,2.79,ml,27,60,0.004753,0.23,hv,hv70519052,2018-08-04T02:49:14.110Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.18,2.11,22,automatic,hv,hv
2018-08-04T02:42:56.040Z,19.392334,-155.2731628,0.06,3.08,ml,23,50,0.003052,0.19,hv,hv70519047,2018-08-04T03:06:29.405Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.17,0.5,18,automatic,hv,hv
2018-08-04T02:12:11.450Z,19.4118328,-155.2843323,0.16,2.58,ml,25,39,0.005803,0.19,hv,hv70518942,2018-08-04T02:17:52.400Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.13,1.55,20,automatic,hv,hv
2018-08-04T02:07:27.780Z,19.3999996,-155.2683258,-0.06,2.63,ml,28,80,0.002783,0.34,hv,hv70518932,2018-08-04T02:13:08.360Z,"4km SW of Volcano, Hawaii",earthquake,0.3,0.34,1.68,17,automatic,hv,hv
2018-08-04T02:00:04.730Z,19.4106674,-155.2663269,-0.24,2.68,ml,27,38,0.006249,0.39,hv,hv70518912,2018-08-04T02:27:55.812Z,"3km SW of Volcano, Hawaii",earthquake,0.29,0.33,0.44,18,automatic,hv,hv
2018-08-04T01:57:15.950Z,19.4231663,-155.2655029,0.69,2.92,ml,28,52,0.004308,0.19,hv,hv70518902,2018-08-04T02:02:57.240Z,"3km WSW of Volcano, Hawaii",earthquake,0.23,0.13,2.3,29,automatic,hv,hv
2018-08-04T01:54:20.460Z,19.4028339,-155.2706604,1.59,3.15,ml,44,32,0.006321,0.27,hv,hv70518897,2018-08-04T03:29:06.040Z,"4km SW of Volcano, Hawaii",earthquake,0.31,0.25,3.45,34,automatic,hv,hv
2018-08-04T01:53:16.620Z,19.3988342,-155.2728271,-0.3,2.71,ml,39,40,0.003533,0.34,hv,hv70518892,2018-08-04T01:58:58.260Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.23,0.45,23,automatic,hv,hv
2018-08-04T01:49:43.270Z,19.3881664,-155.2666626,1.02,2.65,ml,11,211,0.009733,0.18,hv,hv70518877,2018-08-04T01:55:23.640Z,"5km SSW of Volcano, Hawaii",earthquake,1.06,0.5,0.32,8,automatic,hv,hv
2018-08-04T01:33:39.860Z,19.4115009,-155.2651672,0.37,2.53,ml,25,45,0.005027,0.18,hv,hv70518802,2018-08-04T01:39:19.330Z,"3km SW of Volcano, Hawaii",earthquake,0.2,0.17,0.41,17,automatic,hv,hv
2018-08-04T01:20:04.960Z,19.3461666,-155.0043335,4.61,2.77,ml,10,282,0.08699,0.16,hv,hv70518767,2018-08-04T01:25:50.710Z,"16km SSW of Leilani Estates, Hawaii",earthquake,0.94,1.1,0.34,10,automatic,hv,hv
2018-08-04T01:19:01.260Z,19.4191666,-155.2606659,1.32,2.59,md,13,140,0.003859,0.2,hv,hv70518762,2018-08-04T01:22:05.790Z,"2km WSW of Volcano, Hawaii",earthquake,0.4,0.54,0.2,9,automatic,hv,hv
2018-08-04T01:08:56.200Z,19.4200001,-155.2579956,0.82,2.63,ml,20,137,0.004105,0.38,hv,hv70518727,2018-08-04T01:14:36.420Z,"2km WSW of Volcano, Hawaii",earthquake,0.49,0.5,0.48,17,automatic,hv,hv
2018-08-04T01:08:47.180Z,19.4249992,-155.2550049,0.8,2.72,ml,14,147,0.005932,0.21,hv,hv70518722,2018-08-04T01:14:28.180Z,"1km WSW of Volcano, Hawaii",earthquake,0.38,0.39,0.51,16,automatic,hv,hv
2018-08-04T01:02:24.690Z,-19.6547,-69.3708,84.68,5.2,mww,,86,0.166,1.24,us,us1000g35u,2018-08-04T01:56:40.426Z,"102km NE of Iquique, Chile",earthquake,6,5.2,0.068,21,reviewed,us,us
2018-08-04T00:39:39.670Z,19.3945007,-155.2608337,-0.14,2.97,ml,40,54,0.006159,0.27,hv,hv70518627,2018-08-04T00:45:19.340Z,"4km SSW of Volcano, Hawaii",earthquake,0.2,0.18,2.87,32,automatic,hv,hv
2018-08-04T00:38:53.690Z,19.4351673,-155.2845001,0.44,2.69,ml,9,99,0.01224,0.13,hv,hv70518622,2018-08-04T00:44:33.160Z,"4km W of Volcano, Hawaii",earthquake,0.35,0.57,0.13,4,automatic,hv,hv
2018-08-04T00:37:41.180Z,19.4851665,-155.1383362,3.06,2.54,ml,10,322,0.1317,0.28,hv,hv70518612,2018-08-04T00:43:21.870Z,"6km WSW of Fern Acres, Hawaii",earthquake,7.22,20.55,0.33,14,automatic,hv,hv
2018-08-04T00:33:14.410Z,19.395834,-155.2633362,-0.05,2.94,ml,26,55,0.003495,0.24,hv,hv70518597,2018-08-04T00:38:56.840Z,"4km SW of Volcano, Hawaii",earthquake,0.22,0.2,1.73,20,automatic,hv,hv
2018-08-04T00:26:44.560Z,19.4053326,-155.2613373,1.47,3.78,ml,18,61,0.006859,0.17,hv,hv70518582,2018-08-04T08:29:14.539Z,"3km SW of Volcano, Hawaii",earthquake,0.27,0.24,0.3,13,automatic,hv,hv
2018-08-04T00:25:10.510Z,19.4161667,-155.2766667,0.36,3.96,ml,25,48,0.007169,0.1,hv,hv70518577,2018-08-04T02:27:17.815Z,"4km WSW of Volcano, Hawaii",earthquake,0.14,0.12,0.171,18,reviewed,hv,hv
2018-08-04T00:24:24.320Z,19.3532,-155.2256,5,3.1,ml,,55,0.022,0.71,us,us1000g356,2018-08-04T08:26:50.385Z,"8km S of Volcano, Hawaii",earthquake,0.9,1.9,0.055,44,reviewed,us,us
2018-08-04T00:21:15.150Z,19.3941669,-155.260498,0.45,3.03,ml,43,35,0.006612,0.33,hv,hv70518557,2018-08-04T08:23:44.357Z,"4km SSW of Volcano, Hawaii",earthquake,0.29,0.23,3.1,35,automatic,hv,hv
2018-08-04T00:13:38.740Z,19.3983326,-155.2773285,0.59,2.6,ml,24,40,0.004561,0.13,hv,hv70518527,2018-08-04T00:19:18.540Z,"5km SW of Volcano, Hawaii",earthquake,0.18,0.22,0.41,22,automatic,hv,hv
2018-08-04T00:09:23.350Z,19.395834,-155.2648315,-0.37,2.83,ml,36,45,0.00265,0.32,hv,hv70518517,2018-08-04T00:15:03.170Z,"4km SW of Volcano, Hawaii",earthquake,0.22,0.2,2.53,29,automatic,hv,hv
2018-08-04T00:07:51.100Z,19.4060001,-155.264328,-0.08,2.57,ml,29,58,0.00737,0.24,hv,hv70518512,2018-08-04T00:13:31.910Z,"3km SW of Volcano, Hawaii",earthquake,0.26,0.22,0.42,23,automatic,hv,hv
2018-08-03T23:59:50.630Z,19.4130001,-155.2749939,0.09,2.54,ml,30,41,0.009763,0.21,hv,hv70518487,2018-08-04T00:05:31.810Z,"4km WSW of Volcano, Hawaii",earthquake,0.19,0.15,0.4,19,automatic,hv,hv
2018-08-03T23:43:35.130Z,19.4071674,-155.281662,0.39,2.75,ml,26,41,0.01069,0.21,hv,hv70518437,2018-08-03T23:49:15.740Z,"5km WSW of Volcano, Hawaii",earthquake,0.17,0.16,2.25,17,automatic,hv,hv
2018-08-03T23:43:02.170Z,19.423666,-155.2823334,1.87,2.6,ml,9,117,0.004614,0.14,hv,hv70518432,2018-08-03T23:48:42.460Z,"4km W of Volcano, Hawaii",earthquake,0.72,0.33,1.64,20,automatic,hv,hv
2018-08-03T23:26:52.040Z,19.4036674,-155.2736664,-0.29,2.71,ml,33,37,0.008256,0.21,hv,hv70518382,2018-08-03T23:32:33.400Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.23,0.45,23,automatic,hv,hv
2018-08-03T23:24:04.910Z,24.6961,63.0468,10,4,mb,,183,6.222,0.44,us,us1000g344,2018-08-03T23:45:04.040Z,"76km SW of Pasni, Pakistan",earthquake,7.4,2,0.126,17,reviewed,us,us
2018-08-03T23:18:08.210Z,19.4274998,-155.2791595,1.64,2.51,ml,14,86,0.003106,0.24,hv,hv70518357,2018-08-03T23:23:48.160Z,"4km W of Volcano, Hawaii",earthquake,0.48,0.42,0.28,9,automatic,hv,hv
2018-08-03T23:14:43.180Z,19.4033337,-155.2973328,-1.12,2.6,ml,7,244,0.01363,0.2,hv,hv70518337,2018-08-03T23:20:25.950Z,"6km WSW of Volcano, Hawaii",earthquake,1.39,0.97,3.08,5,automatic,hv,hv
2018-08-03T23:12:26.360Z,19.4004993,-155.2883301,0.13,2.86,ml,23,44,0.01173,0.16,hv,hv70518332,2018-08-03T23:18:06.770Z,"6km WSW of Volcano, Hawaii",earthquake,0.18,0.23,2.65,26,automatic,hv,hv
2018-08-03T23:09:56.030Z,19.3926659,-155.2708282,-0.26,3.31,ml,32,53,0.00378,0.28,hv,hv70518327,2018-08-04T07:12:50.993Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.27,3.28,28,automatic,hv,hv
2018-08-03T23:09:23.970Z,34.4885,70.9806,35,4,mb,,160,1.6,1.18,us,us1000g33m,2018-08-03T23:26:22.040Z,"25km NW of Shinpokh, Pakistan",earthquake,7.5,2,0.211,6,reviewed,us,us
2018-08-03T23:07:36.530Z,19.4125004,-155.2668304,-0.23,3.16,ml,45,55,0.006576,0.36,hv,hv70518317,2018-08-04T07:10:09.018Z,"3km SW of Volcano, Hawaii",earthquake,0.23,0.15,3.52,36,automatic,hv,hv
2018-08-03T23:06:53.000Z,42.534,-126.2856,10,2.7,ml,,242,1.559,0.74,us,us1000g33e,2018-08-03T23:17:38.040Z,"148km W of Port Orford, Oregon",earthquake,9.1,2,0.045,66,reviewed,us,us
2018-08-03T23:05:23.430Z,19.4098339,-155.2681732,0.21,2.69,ml,27,36,0.008145,0.22,hv,hv70518312,2018-08-03T23:11:03.560Z,"3km SW of Volcano, Hawaii",earthquake,0.24,0.31,0.4,26,automatic,hv,hv
2018-08-03T23:00:48.970Z,19.4093342,-155.2680054,-0.01,3.28,ml,46,32,0.008146,0.33,hv,hv70518307,2018-08-04T07:03:14.851Z,"3km SW of Volcano, Hawaii",earthquake,0.31,0.24,3.59,31,automatic,hv,hv
2018-08-03T22:58:43.430Z,19.4068336,-155.27034,0.59,2.76,ml,29,38,0.009465,0.29,hv,hv70518302,2018-08-03T23:04:22.340Z,"4km SW of Volcano, Hawaii",earthquake,0.27,0.21,2.61,27,automatic,hv,hv
2018-08-03T22:48:07.490Z,19.3985004,-155.2695007,1.26,3.17,ml,39,59,0.003284,0.2,hv,hv70518267,2018-08-03T22:53:46.180Z,"4km SW of Volcano, Hawaii",earthquake,0.25,0.2,0.4,24,automatic,hv,hv
2018-08-03T22:43:45.370Z,19.4096661,-155.2516632,0.79,2.53,ml,11,106,0.008118,0.11,hv,hv70518252,2018-08-03T22:49:26.820Z,"2km SSW of Volcano, Hawaii",earthquake,0.35,0.44,0.07,3,automatic,hv,hv
2018-08-03T22:43:28.250Z,19.4003334,-155.300827,0.34,2.64,ml,20,117,0.006305,0.18,hv,hv70518247,2018-08-03T22:49:07.960Z,"7km WSW of Volcano, Hawaii",earthquake,0.25,0.2,0.4,21,automatic,hv,hv
2018-08-03T22:37:41.350Z,19.4090004,-155.2709961,0.83,2.98,ml,45,35,0.01093,0.23,hv,hv70518237,2018-08-04T06:40:09.570Z,"4km SW of Volcano, Hawaii",earthquake,0.31,0.22,2.77,34,automatic,hv,hv
2018-08-03T22:27:57.770Z,19.4093342,-155.2709961,1.15,2.58,ml,26,41,0.01085,0.12,hv,hv70518207,2018-08-03T22:33:38.620Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.22,0.35,18,automatic,hv,hv
2018-08-03T22:17:49.530Z,36.5856667,-121.153,4.12,2.73,md,51,36,0.03173,0.08,nc,nc73064306,2018-08-04T15:05:09.259Z,"6km N of Pinnacles, CA",earthquake,0.13,0.4,0.186,86,reviewed,nc,nc
2018-08-03T22:16:01.400Z,19.3640003,-155.2608337,0.31,3.03,ml,39,57,0.007926,0.28,hv,hv70518182,2018-08-03T22:21:42.760Z,"7km SSW of Volcano, Hawaii",earthquake,0.29,0.31,0.4,19,automatic,hv,hv
2018-08-03T22:14:33.790Z,19.4138336,-155.264328,1.11,2.89,ml,20,83,0.004546,0.23,hv,hv70518172,2018-08-03T22:20:17.170Z,"3km SW of Volcano, Hawaii",earthquake,0.25,0.23,1.73,18,automatic,hv,hv
2018-08-03T22:12:55.730Z,19.3999996,-155.2671661,-0.03,2.91,ml,38,45,0.00205,0.28,hv,hv70518167,2018-08-03T22:18:35.270Z,"4km SW of Volcano, Hawaii",earthquake,0.18,0.22,3.16,31,automatic,hv,hv
2018-08-03T22:10:36.170Z,19.4039993,-155.2929993,0.43,2.83,ml,39,32,0.007109,0.27,hv,hv70518162,2018-08-03T22:16:17.020Z,"6km WSW of Volcano, Hawaii",earthquake,0.22,0.22,2.95,29,automatic,hv,hv
2018-08-03T22:06:12.850Z,19.4015007,-155.2680054,0.63,2.62,ml,25,60,0.003739,0.18,hv,hv70518147,2018-08-03T22:11:52.970Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.16,0.45,18,automatic,hv,hv
2018-08-03T22:01:52.320Z,19.4095001,-155.2709961,-0.06,2.56,ml,22,73,0.01081,0.35,hv,hv70518127,2018-08-03T22:07:31.950Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.3,0.31,15,automatic,hv,hv
2018-08-03T21:26:09.780Z,19.4125004,-155.2783356,0.31,2.73,ml,31,32,0.007479,0.16,hv,hv70518032,2018-08-03T21:31:50.170Z,"4km WSW of Volcano, Hawaii",earthquake,0.18,0.13,0.35,21,automatic,hv,hv
2018-08-03T21:23:53.750Z,19.4021664,-155.2646637,0.57,3.05,ml,16,73,0.004112,0.14,hv,hv70518027,2018-08-03T21:29:33.880Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.16,0.47,19,automatic,hv,hv
2018-08-03T21:22:36.440Z,19.4188328,-155.2656708,1.55,3.22,ml,20,86,0.006118,0.24,hv,hv70518022,2018-08-03T21:28:16.730Z,"3km WSW of Volcano, Hawaii",earthquake,0.39,0.34,0.33,14,automatic,hv,hv
2018-08-03T21:21:18.010Z,19.4179993,-155.2706604,0.36,3.06,ml,21,58,0.009376,0.15,hv,hv70518012,2018-08-03T21:26:58.060Z,"3km WSW of Volcano, Hawaii",earthquake,0.16,0.17,0.37,19,automatic,hv,hv
2018-08-03T21:20:07.030Z,19.4086666,-155.2536621,0.23,2.68,ml,20,131,0.006781,0.29,hv,hv70518007,2018-08-03T21:25:50.150Z,"2km SW of Volcano, Hawaii",earthquake,0.33,0.25,0.53,20,automatic,hv,hv
2018-08-03T21:18:20.230Z,19.4069996,-155.2630005,1.4,2.85,ml,12,117,0.005857,0.09,hv,hv70518002,2018-08-03T21:24:02.740Z,"3km SW of Volcano, Hawaii",earthquake,0.28,0.31,0.33,10,automatic,hv,hv
2018-08-03T21:16:00.990Z,19.399,-155.2718333,1.51,2.92,ml,35,42,0.003996,0.11,hv,hv70517997,2018-08-04T03:40:25.510Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.14,0.202,42,reviewed,hv,hv
2018-08-03T21:16:00.950Z,19.3963,-155.2708,1.11,3.3,ml,,36,0.003,0.48,us,us1000g30c,2018-08-04T03:40:41.550Z,"5km SW of Volcano, Hawaii",earthquake,0.8,4,3.33,37,reviewed,hv,hv
2018-08-03T21:12:09.240Z,18.2405,-67.5551,136,3.29,md,14,303,0.4737,0.32,pr,pr2018215012,2018-08-04T00:38:58.565Z,"33km WSW of Stella, Puerto Rico",earthquake,3,1.13,0.38,10,reviewed,pr,pr
2018-08-03T21:09:23.220Z,19.3986664,-155.2655029,0.72,2.73,ml,28,58,0.000654,0.2,hv,hv70517987,2018-08-03T21:15:12.750Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.22,0.47,19,automatic,hv,hv
2018-08-03T21:08:54.610Z,19.3910007,-155.2805023,0.59,2.88,ml,12,164,0.00459,0.17,hv,hv70517977,2018-08-03T21:14:33.890Z,"6km SW of Volcano, Hawaii",earthquake,0.6,0.47,0.44,16,automatic,hv,hv
2018-08-03T20:58:21.400Z,36.482,-97.7331,4.843,3.2,ml,,35,,0.18,us,us1000g2zl,2018-08-04T17:59:26.714Z,"16km NE of Enid, Oklahoma",earthquake,1.2,1.8,,,reviewed,tul,tul
2018-08-03T20:56:21.960Z,19.4263325,-155.2608337,0.82,3.1,ml,25,68,0.00328,0.21,hv,hv70517962,2018-08-03T21:02:09.530Z,"2km WSW of Volcano, Hawaii",earthquake,0.46,0.34,3.58,29,automatic,hv,hv
